order_id,tracking,declared_weight,carrier_total,outvio_estimate,factura,servicio,destino,billed_weight,weight_check,billed_portes,importe,scope,zone_or_country,expected_portes,diff,verdict,note,fuel_period,billed_fuel,expected_fuel,fuel_verdict,fuel_diff,cost_diff
ES26018459,4362461,3.91,4.69,3.02,72531,*B2C,VIG,4.96,ok,4.36,4.69,national,area_bcn/corto/medio/largo,4.36,0.0,OK,,2026-04-13..2026-04-19,0.33,0.33,OK,0.0,0.0
ES26018689,4374946,3.8,4.69,3.02,72531,*B2C,ZAR,4.8,ok,4.36,4.69,national,area_bcn/corto/medio/largo,4.36,0.0,OK,,2026-04-13..2026-04-19,0.33,0.33,OK,0.0,0.0
ES26018913,4402423,3.43,4.69,3.02,72531,*B2C,ALI,4.98,ok,4.36,4.69,national,area_bcn/corto/medio/largo,4.36,0.0,OK,,2026-04-13..2026-04-19,0.33,0.33,OK,0.0,0.0
ES26019058,4412444,3.47,4.69,3.02,72531,*B2C,CAD,4.8,ok,4.36,4.69,national,area_bcn/corto/medio/largo,4.36,0.0,OK,,2026-04-13..2026-04-19,0.33,0.33,OK,0.0,0.0
ES26019337,4435214,6.08,4.85,3.18,72531,*B2C,BAR,6.08,ok,4.51,4.85,national,area_bcn/corto/medio/largo,4.51,0.0,OK,,2026-04-13..2026-04-19,0.34,0.34,OK,0.0,0.0
ES26019609,4455331,6.0,4.85,3.18,72531,*B2C,BAR,6.528,ok,4.51,4.85,national,area_bcn/corto/medio/largo,4.51,0.0,OK,,2026-04-13..2026-04-19,0.34,0.34,OK,0.0,0.0
ES26019683,4459181,3.1,4.69,3.02,72531,*B2C,VAL,4.96,STRAY-HIGH,4.36,4.69,national,area_bcn/corto/medio/largo,4.36,0.0,OK,,2026-04-13..2026-04-19,0.33,0.33,OK,0.0,0.0
ES26018263,4346147,3.82,4.7,3.02,72531,*B2C,GER,4.96,ok,4.36,4.7,national,area_bcn/corto/medio/largo,4.36,0.0,OK,,2026-04-06..2026-04-12,0.34,0.34,OK,0.0,0.0
ES26019043,4411547,,7.64,2.96,72531,*B2C,MUR,1.792,no-declared,3.64,7.64,national,area_bcn/corto/medio/largo,3.64,0.0,OK,,2026-04-13..2026-04-19,0.5,0.50,OK,0.0,0.0
ES26017800,4310549,0.24,10.75,8.66,72531,CLS,IT,0.857,STRAY-HIGH,8.66,10.75,international,ITALIA,8.66,0.0,OK,,2026-04-06..2026-04-12,1.69,1.69,OK,0.0,0.0
ES26017815,4313302,1.0,10.75,8.66,72531,CLS,IT,0.502,ok,8.66,10.75,international,ITALIA,8.66,0.0,OK,,2026-04-06..2026-04-12,1.69,1.69,OK,0.0,0.0
ES26017821,4313828,0.28,10.75,8.66,72531,CLS,IT,0.499,ok,8.66,10.75,international,ITALIA,8.66,0.0,OK,,2026-04-06..2026-04-12,1.69,1.69,OK,0.0,0.0
ES26017865,4317061,0.44,10.75,8.66,72531,CLS,IT,0.99,STRAY-HIGH,8.66,10.75,international,ITALIA,8.66,0.0,OK,,2026-04-06..2026-04-12,1.69,1.69,OK,0.0,0.0
ES26017867,4317116,0.51,10.75,8.66,72531,CLS,IT,0.958,ok,8.66,10.75,international,ITALIA,8.66,0.0,OK,,2026-04-06..2026-04-12,1.69,1.69,OK,0.0,0.0
ES26017871,4317348,0.36,10.75,8.66,72531,CLS,IT,0.99,STRAY-HIGH,8.66,10.75,international,ITALIA,8.66,0.0,OK,,2026-04-06..2026-04-12,1.69,1.69,OK,0.0,0.0
ES26017873,4317392,0.34,10.75,8.66,72531,CLS,IT,0.857,STRAY-HIGH,8.66,10.75,international,ITALIA,8.66,0.0,OK,,2026-04-06..2026-04-12,1.69,1.69,OK,0.0,0.0
ES26017874,4317406,0.35,10.75,8.66,72531,CLS,IT,0.99,STRAY-HIGH,8.66,10.75,international,ITALIA,8.66,0.0,OK,,2026-04-06..2026-04-12,1.69,1.69,OK,0.0,0.0
ES26017878,4317465,0.42,10.75,8.66,72531,CLS,IT,0.99,STRAY-HIGH,8.66,10.75,international,ITALIA,8.66,0.0,OK,,2026-04-06..2026-04-12,1.69,1.69,OK,0.0,0.0
ES26017880,4317476,,10.75,8.66,72531,CLS,IT,0.574,no-declared,8.66,10.75,international,ITALIA,8.66,0.0,OK,,2026-04-06..2026-04-12,1.69,1.69,OK,0.0,0.0
ES26017881,4317524,,10.75,8.66,72531,CLS,IT,0.287,no-declared,8.66,10.75,international,ITALIA,8.66,0.0,OK,,2026-04-06..2026-04-12,1.69,1.69,OK,0.0,0.0
ES26017882,4317536,0.14,10.75,8.66,72531,CLS,IT,0.857,STRAY-HIGH,8.66,10.75,international,ITALIA,8.66,0.0,OK,,2026-04-06..2026-04-12,1.69,1.69,OK,0.0,0.0
ES26017886,4317611,0.4,10.75,8.66,72531,CLS,IT,0.99,STRAY-HIGH,8.66,10.75,international,ITALIA,8.66,0.0,OK,,2026-04-06..2026-04-12,1.69,1.69,OK,0.0,0.0
ES26017901,4319408,0.24,10.75,8.66,72531,CLS,IT,0.847,STRAY-HIGH,8.66,10.75,international,ITALIA,8.66,0.0,OK,,2026-04-06..2026-04-12,1.69,1.69,OK,0.0,0.0
ES26017902,4319462,0.12,10.75,8.66,72531,CLS,IT,0.768,STRAY-HIGH,8.66,10.75,international,ITALIA,8.66,0.0,OK,,2026-04-06..2026-04-12,1.69,1.69,OK,0.0,0.0
ES26017903,4319534,0.12,10.75,8.66,72531,CLS,IT,0.9,STRAY-HIGH,8.66,10.75,international,ITALIA,8.66,0.0,OK,,2026-04-06..2026-04-12,1.69,1.69,OK,0.0,0.0
ES26017912,4319695,0.22,10.75,8.66,72531,CLS,IT,0.9,STRAY-HIGH,8.66,10.75,international,ITALIA,8.66,0.0,OK,,2026-04-06..2026-04-12,1.69,1.69,OK,0.0,0.0
ES26017922,4324562,0.22,10.75,8.66,72531,CLS,IT,0.857,STRAY-HIGH,8.66,10.75,international,ITALIA,8.66,0.0,OK,,2026-04-06..2026-04-12,1.69,1.69,OK,0.0,0.0
ES26017995,4327033,0.18,10.75,8.66,72531,CLS,IT,0.857,STRAY-HIGH,8.66,10.75,international,ITALIA,8.66,0.0,OK,,2026-04-06..2026-04-12,1.69,1.69,OK,0.0,0.0
ES26018007,4327463,0.61,10.75,8.66,72531,CLS,IT,0.99,ok,8.66,10.75,international,ITALIA,8.66,0.0,OK,,2026-04-06..2026-04-12,1.69,1.69,OK,0.0,0.0
ES26018026,4328103,0.44,10.75,8.66,72531,CLS,IT,0.958,STRAY-HIGH,8.66,10.75,international,ITALIA,8.66,0.0,OK,,2026-04-06..2026-04-12,1.69,1.69,OK,0.0,0.0
ES26017434,4272407,1.02,7.92,6.22,72531,*B2C,MLL,1.71,STRAY-HIGH,6.56,7.92,national,baleares,6.56,0.0,OK,,2026-04-06..2026-04-12,0.51,0.51,OK,0.0,0.0
ES26019391,4440619,1.0,4.66,2.96,72531,*B2C,LUG,1.9,STRAY-HIGH,3.64,4.66,national,area_bcn/corto/medio/largo,3.64,0.0,OK,,2026-04-13..2026-04-19,0.27,0.28,OK,-0.01,-0.01
ES26013903,7990370,22.41,8.68,5.97,51824,*B2C,ALM,22.42,ok,14.07,15.8,national,area_bcn/corto/medio/largo,14.07,0.0,OK,,2026-03-16..2026-03-22,1.03,1.03,OK,0.0,0.0
ES26019324,936464,3.48,4.73,3.02,72531,*B2C,PLA,5.338,STRAY-HIGH,4.77,5.13,national,area_bcn/corto/medio/largo,4.77,0.0,OK,,2026-04-13..2026-04-19,0.36,0.36,OK,0.0,0.0
ES26018694,4375865,,4.68,2.96,72531,*B2C,ZAR,3.182,no-declared,4.12,4.68,national,area_bcn/corto/medio/largo,4.12,0.0,OK,,2026-04-13..2026-04-19,0.31,0.31,OK,0.0,0.0
ES26018302,4346224,0.12,10.79,8.66,72531,CLS,IT,0.48,ok,8.66,10.79,international,ITALIA,8.66,0.0,OK,,2026-04-06..2026-04-12,1.73,1.69,MISMATCH,0.04,0.04
ES26018307,4346252,0.12,10.79,8.66,72531,CLS,IT,0.444,ok,8.66,10.79,international,ITALIA,8.66,0.0,OK,,2026-04-06..2026-04-12,1.73,1.69,MISMATCH,0.04,0.04
ES26018308,4346253,0.36,10.79,8.66,72531,CLS,IT,0.857,ok,8.66,10.79,international,ITALIA,8.66,0.0,OK,,2026-04-06..2026-04-12,1.73,1.69,MISMATCH,0.04,0.04
ES26018316,4346276,0.2,10.79,8.66,72531,CLS,IT,0.2,ok,8.66,10.79,international,ITALIA,8.66,0.0,OK,,2026-04-06..2026-04-12,1.73,1.69,MISMATCH,0.04,0.04
ES26018642,4372425,0.39,10.79,8.66,72531,CLS,IT,0.499,ok,8.66,10.79,international,ITALIA,8.66,0.0,OK,,2026-04-13..2026-04-19,1.73,1.73,OK,0.0,0.0
ES26018645,4372483,0.26,10.79,8.66,72531,CLS,IT,0.958,STRAY-HIGH,8.66,10.79,international,ITALIA,8.66,0.0,OK,,2026-04-13..2026-04-19,1.73,1.73,OK,0.0,0.0
ES26018791,4398358,0.11,10.79,8.66,72531,CLS,IT,0.48,ok,8.66,10.79,international,ITALIA,8.66,0.0,OK,,2026-04-13..2026-04-19,1.73,1.73,OK,0.0,0.0
ES26018792,4398638,0.68,10.79,8.66,72531,CLS,IT,0.857,ok,8.66,10.79,international,ITALIA,8.66,0.0,OK,,2026-04-13..2026-04-19,1.73,1.73,OK,0.0,0.0
Z97X-2604-174192,4400271,3.24,10.79,11.12,72531,CLS,IT,0.502,stray-low,8.66,10.79,international,ITALIA,8.66,0.0,OK,,2026-04-13..2026-04-19,1.73,1.73,OK,0.0,0.0
ES26018881,4401691,9.87,10.79,13.92,72531,CLS,IT,0.958,stray-low,8.66,10.79,international,ITALIA,8.66,0.0,OK,,2026-04-13..2026-04-19,1.73,1.73,OK,0.0,0.0
ES26019063,4413287,1.0,4.69,2.96,72531,*B2C,MAD,4.094,STRAY-HIGH,4.36,4.69,national,area_bcn/corto/medio/largo,4.36,0.0,OK,,2026-04-13..2026-04-19,0.33,0.33,OK,0.0,0.0
ES26019135,4424681,0.14,10.79,8.66,72531,CLS,IT,0.462,ok,8.66,10.79,international,ITALIA,8.66,0.0,OK,,2026-04-13..2026-04-19,1.73,1.73,OK,0.0,0.0
ES26019183,4428183,,10.79,8.66,72531,CLS,IT,0.48,no-declared,8.66,10.79,international,ITALIA,8.66,0.0,OK,,2026-04-13..2026-04-19,1.73,1.73,OK,0.0,0.0
ES26019184,4428204,0.72,10.79,8.66,72531,CLS,IT,0.9,ok,8.66,10.79,international,ITALIA,8.66,0.0,OK,,2026-04-13..2026-04-19,1.73,1.73,OK,0.0,0.0
ES26019189,4428288,0.32,10.79,8.66,72531,CLS,IT,0.9,STRAY-HIGH,8.66,10.79,international,ITALIA,8.66,0.0,OK,,2026-04-13..2026-04-19,1.73,1.73,OK,0.0,0.0
ES26019221,4429287,,10.79,8.66,72531,CLS,IT,1.0,no-declared,8.66,10.79,international,ITALIA,8.66,0.0,OK,,2026-04-13..2026-04-19,1.73,1.73,OK,0.0,0.0
ES26019239,4430969,,10.79,8.66,72531,CLS,IT,0.806,no-declared,8.66,10.79,international,ITALIA,8.66,0.0,OK,,2026-04-13..2026-04-19,1.73,1.73,OK,0.0,0.0
ES26019507,4452140,0.14,10.79,8.66,72531,CLS,IT,0.359,ok,8.66,10.79,international,ITALIA,8.66,0.0,OK,,2026-04-13..2026-04-19,1.73,1.73,OK,0.0,0.0
Z97X-2604-174943,4452538,3.24,10.79,11.12,72531,CLS,IT,0.348,stray-low,8.66,10.79,international,ITALIA,8.66,0.0,OK,,2026-04-13..2026-04-19,1.73,1.73,OK,0.0,0.0
ES26019575,4453708,,4.69,2.96,72531,*B2C,MUR,4.158,no-declared,4.36,4.69,national,area_bcn/corto/medio/largo,4.36,0.0,OK,,2026-04-13..2026-04-19,0.33,0.33,OK,0.0,0.0
ES26019725,4461171,0.55,10.79,8.66,72531,CLS,IT,0.857,ok,8.66,10.79,international,ITALIA,8.66,0.0,OK,,2026-04-13..2026-04-19,1.73,1.73,OK,0.0,0.0
ES26019758,4463681,0.24,10.79,8.66,72531,CLS,IT,0.371,ok,8.66,10.79,international,ITALIA,8.66,0.0,OK,,2026-04-13..2026-04-19,1.73,1.73,OK,0.0,0.0
ES26018648,357276,,10.39,8.66,72531,CLS,IT,0.958,no-declared,8.66,11.04,international,ITALIA,8.66,0.0,OK,,2026-04-13..2026-04-19,1.73,1.73,OK,0.0,0.0
ES26017539,4276385,5.98,5.14,3.4,72531,*B2C,CIU,5.98,ok,4.77,5.14,national,area_bcn/corto/medio/largo,4.77,0.0,OK,,2026-04-06..2026-04-12,0.37,0.37,OK,0.0,0.0
ES26017795,4310362,1.3,11.04,8.9,72531,CLS,DE,1.4,ok,8.9,11.04,international,ALEMANIA,8.90,0.0,OK,,2026-04-06..2026-04-12,1.74,1.74,OK,0.0,0.0
ES26018079,4330017,,4.7,2.96,72531,*B2C,MAL,4.96,no-declared,4.36,4.7,national,area_bcn/corto/medio/largo,4.36,0.0,OK,,2026-04-06..2026-04-12,0.34,0.34,OK,0.0,0.0
ES26018086,4330183,,4.7,2.96,72531,*B2C,TER,4.96,no-declared,4.36,4.7,national,area_bcn/corto/medio/largo,4.36,0.0,OK,,2026-04-06..2026-04-12,0.34,0.34,OK,0.0,0.0
ES26019072,4413746,6.32,5.92,3.38,72531,*B2C,VAL,7.7,ok,5.32,5.92,national,area_bcn/corto/medio/largo,5.32,0.0,OK,,2026-04-13..2026-04-19,0.4,0.40,OK,0.0,0.0
ES26017569,4283284,3.32,5.14,4.08,72531,*B2C,BIL,5.04,STRAY-HIGH,4.77,5.14,national,area_bcn/corto/medio/largo,4.77,0.0,OK,,2026-04-06..2026-04-12,0.37,0.37,OK,0.0,0.0
ES26022757,4768447,21.85,22.6,32.35,72531,*B2C,MLL,12.04,stray-low,16.47,22.6,national,baleares,16.47,0.0,OK,,2026-04-27..2026-05-03,1.38,1.37,OK,0.01,0.01
ES26018964,4404842,4.18,4.94,3.18,72531,*B2C,CAS,4.18,ok,4.36,4.94,national,area_bcn/corto/medio/largo,4.36,0.0,OK,,2026-04-13..2026-04-19,0.33,0.33,OK,0.0,0.0
ES26015828,9345067,0.69,10.6,8.83,51824,CLS,DE,1.075,ok,8.9,11.0,international,ALEMANIA,8.90,0.0,OK,,2026-03-23..2026-03-29,1.7,1.70,OK,0.0,0.0
ES26018217,4346071,4.32,4.95,3.18,72531,*B2C,LAC,4.96,ok,4.36,4.95,national,area_bcn/corto/medio/largo,4.36,0.0,OK,,2026-04-06..2026-04-12,0.34,0.34,OK,0.0,0.0
ES26018735,4381482,9.87,8.11,4.63,72531,*B2C,MAD,12.4,ok,7.17,8.11,national,area_bcn/corto/medio/largo,7.17,0.0,OK,,2026-04-13..2026-04-19,0.54,0.54,OK,0.0,0.0
ES26018892,4402122,1.34,11.08,8.9,72531,CLS,DE,1.25,ok,8.9,11.08,international,ALEMANIA,8.90,0.0,OK,,2026-04-13..2026-04-19,1.78,1.78,OK,0.0,0.0
ES26019165,4427416,12.92,8.11,4.63,72531,*B2C,GER,14.25,ok,7.17,8.11,national,area_bcn/corto/medio/largo,7.17,0.0,OK,,2026-04-13..2026-04-19,0.54,0.54,OK,0.0,0.0
Z97X-2604-174989,4453387,3.24,11.08,9.97,72531,CLS,DE,1.075,stray-low,8.9,11.08,international,ALEMANIA,8.90,0.0,OK,,2026-04-13..2026-04-19,1.78,1.78,OK,0.0,0.0
ES26016874,4166454,0.47,11.04,8.83,72531,CLS,DE,1.096,STRAY-HIGH,8.9,11.04,international,ALEMANIA,8.90,0.0,OK,,2026-03-30..2026-04-05,1.74,1.74,OK,0.0,0.0
ES26018471,4363123,10.82,7.14,4.53,72531,*B2C,MAN,10.82,ok,6.45,7.14,national,area_bcn/corto/medio/largo,6.45,0.0,OK,,2026-04-13..2026-04-19,0.49,0.49,OK,0.0,0.0
ES26019051,4411836,10.38,7.14,4.53,72531,*B2C,BAR,13.058,ok,6.45,7.14,national,area_bcn/corto/medio/largo,6.45,0.0,OK,,2026-04-13..2026-04-19,0.49,0.49,OK,0.0,0.0
ES26019651,4456955,12.2,7.14,4.53,72531,*B2C,BAR,12.2,ok,6.45,7.14,national,area_bcn/corto/medio/largo,6.45,0.0,OK,,2026-04-13..2026-04-19,0.49,0.49,OK,0.0,0.0
ES26018759,4397075,9.0,6.0,3.38,72531,*B2C,BAR,9.88,ok,5.39,6.0,national,area_bcn/corto/medio/largo,5.39,0.0,OK,,2026-04-13..2026-04-19,0.41,0.41,OK,0.0,0.0
Z97X-2604-172999,4307334,3.24,15.52,13.29,72531,CLS,IT,5.85,STRAY-HIGH,12.44,15.52,international,ITALIA,12.44,0.0,OK,,2026-04-06..2026-04-12,2.43,2.43,OK,0.0,0.0
ES26019252,4431289,2.15,4.85,3.02,72531,*B2C,BAR,6.4,STRAY-HIGH,4.51,4.85,national,area_bcn/corto/medio/largo,4.51,0.0,OK,,2026-04-13..2026-04-19,0.34,0.34,OK,0.0,0.0
ES26018408,4347896,3.6,4.86,3.02,72531,*B2C,BAR,6.528,STRAY-HIGH,4.51,4.86,national,area_bcn/corto/medio/largo,4.51,0.0,OK,,2026-04-06..2026-04-12,0.35,0.35,OK,0.0,0.0
ES26017888,4317705,1.04,11.72,9.47,72531,CLS,IT,1.4,ok,9.47,11.72,international,ITALIA,9.47,0.0,OK,,2026-04-06..2026-04-12,1.85,1.85,OK,0.0,0.0
ES26017924,4324663,1.39,11.72,9.47,72531,CLS,IT,1.6,ok,9.47,11.72,international,ITALIA,9.47,0.0,OK,,2026-04-06..2026-04-12,1.85,1.85,OK,0.0,0.0
ES26018008,4327502,1.01,11.72,9.47,72531,CLS,IT,1.25,ok,9.47,11.72,international,ITALIA,9.47,0.0,OK,,2026-04-06..2026-04-12,1.85,1.85,OK,0.0,0.0
ES26018460,4362673,5.67,5.03,3.18,72531,*B2C,ALI,5.67,ok,4.68,5.03,national,area_bcn/corto/medio/largo,4.68,0.0,OK,,2026-04-13..2026-04-19,0.35,0.35,OK,0.0,0.0
ES26018722,4380066,5.3,5.03,3.18,72531,*B2C,MAD,5.4,ok,4.68,5.03,national,area_bcn/corto/medio/largo,4.68,0.0,OK,,2026-04-13..2026-04-19,0.35,0.35,OK,0.0,0.0
ES26018722,4393736,5.3,5.03,3.18,72531,*B2C,MAD,5.4,ok,4.68,5.03,national,area_bcn/corto/medio/largo,4.68,0.0,OK,,2026-04-13..2026-04-19,0.35,0.35,OK,0.0,0.0
ES26018826,4399837,,7.66,5.81,72531,*B2C,MLL,1.596,no-declared,6.56,7.66,national,baleares,6.56,0.0,OK,,2026-04-13..2026-04-19,0.5,0.50,OK,0.0,0.0
ES26019281,4432618,5.36,5.03,3.18,72531,*B2C,MUR,5.36,ok,4.68,5.03,national,area_bcn/corto/medio/largo,4.68,0.0,OK,,2026-04-13..2026-04-19,0.35,0.35,OK,0.0,0.0
ES26019292,4432804,5.3,5.03,3.18,72531,*B2C,GER,5.3,ok,4.68,5.03,national,area_bcn/corto/medio/largo,4.68,0.0,OK,,2026-04-13..2026-04-19,0.35,0.35,OK,0.0,0.0
ES26019455,4444168,5.23,5.03,3.18,72531,*B2C,ALI,5.23,ok,4.68,5.03,national,area_bcn/corto/medio/largo,4.68,0.0,OK,,2026-04-13..2026-04-19,0.35,0.35,OK,0.0,0.0
ES26019678,4459094,1.08,7.66,5.81,72531,*B2C,MLL,1.08,ok,6.56,7.66,national,baleares,6.56,0.0,OK,,2026-04-13..2026-04-19,0.5,0.50,OK,0.0,0.0
ES26017818,4313395,0.86,7.67,5.81,72531,*B2C,MLL,1.792,STRAY-HIGH,6.56,7.67,national,baleares,6.56,0.0,OK,,2026-04-06..2026-04-12,0.51,0.51,OK,0.0,0.0
ES26017828,4314726,5.2,5.04,3.18,72531,*B2C,TAR,5.2,ok,4.68,5.04,national,area_bcn/corto/medio/largo,4.68,0.0,OK,,2026-04-06..2026-04-12,0.36,0.36,OK,0.0,0.0
ES26017852,4316102,5.2,5.04,3.18,72531,*B2C,MAD,5.2,ok,4.68,5.04,national,area_bcn/corto/medio/largo,4.68,0.0,OK,,2026-04-06..2026-04-12,0.36,0.36,OK,0.0,0.0
ES26017854,4316106,,10.51,8.25,72531,CLS,DE,0.48,no-declared,8.25,10.51,international,ALEMANIA,8.25,0.0,OK,,2026-04-06..2026-04-12,1.61,1.61,OK,0.0,0.0
ES26017866,4317112,5.87,5.04,3.18,72531,*B2C,MAD,5.87,ok,4.68,5.04,national,area_bcn/corto/medio/largo,4.68,0.0,OK,,2026-04-06..2026-04-12,0.36,0.36,OK,0.0,0.0
ES26017869,4317304,0.11,7.67,5.81,72531,*B2C,MLL,1.596,STRAY-HIGH,6.56,7.67,national,baleares,6.56,0.0,OK,,2026-04-06..2026-04-12,0.51,0.51,OK,0.0,0.0
ES26018009,4327510,,10.51,8.25,72531,CLS,DE,0.549,no-declared,8.25,10.51,international,ALEMANIA,8.25,0.0,OK,,2026-04-06..2026-04-12,1.61,1.61,OK,0.0,0.0
ES26018054,4329258,5.41,5.04,3.18,72531,*B2C,VAL,5.41,ok,4.68,5.04,national,area_bcn/corto/medio/largo,4.68,0.0,OK,,2026-04-06..2026-04-12,0.36,0.36,OK,0.0,0.0
ES26018328,4346337,5.3,5.04,3.18,72531,*B2C,VAL,5.3,ok,4.68,5.04,national,area_bcn/corto/medio/largo,4.68,0.0,OK,,2026-04-06..2026-04-12,0.36,0.36,OK,0.0,0.0
ES26018343,4346398,5.3,5.04,3.18,72531,*B2C,MAD,5.3,ok,4.68,5.04,national,area_bcn/corto/medio/largo,4.68,0.0,OK,,2026-04-06..2026-04-12,0.36,0.36,OK,0.0,0.0
ES26018372,4347653,5.33,5.04,3.18,72531,*B2C,MAD,5.33,ok,4.68,5.04,national,area_bcn/corto/medio/largo,4.68,0.0,OK,,2026-04-06..2026-04-12,0.36,0.36,OK,0.0,0.0
Z97X-2604-172278,4184927,,5.04,3.17,72531,*B2C,VAL,5.8,no-declared,4.68,5.04,national,area_bcn/corto/medio/largo,4.68,0.0,OK,,2026-03-30..2026-04-05,0.36,0.36,OK,0.0,0.0
Z97X-2604-172324,4191341,,5.04,3.17,72531,*B2C,ALI,5.4,no-declared,4.68,5.04,national,area_bcn/corto/medio/largo,4.68,0.0,OK,,2026-03-30..2026-04-05,0.36,0.36,OK,0.0,0.0
Z97X-2604-172326,4191807,,5.04,3.17,72531,*B2C,MAD,5.4,no-declared,4.68,5.04,national,area_bcn/corto/medio/largo,4.68,0.0,OK,,2026-03-30..2026-04-05,0.36,0.36,OK,0.0,0.0
Z97X-2604-172348,4229288,,5.04,3.17,72531,*B2C,VAL,5.4,no-declared,4.68,5.04,national,area_bcn/corto/medio/largo,4.68,0.0,OK,,2026-04-06..2026-04-12,0.36,0.36,OK,0.0,0.0
Z97X-2604-172357,4230518,,5.04,3.17,72531,*B2C,MAD,5.4,no-declared,4.68,5.04,national,area_bcn/corto/medio/largo,4.68,0.0,OK,,2026-04-06..2026-04-12,0.36,0.36,OK,0.0,0.0
Z97X-2604-172366,4231389,,5.04,3.17,72531,*B2C,ZAR,5.4,no-declared,4.68,5.04,national,area_bcn/corto/medio/largo,4.68,0.0,OK,,2026-04-06..2026-04-12,0.36,0.36,OK,0.0,0.0
Z97X-2604-172399,4243901,,5.04,3.17,72531,*B2C,MAD,21.75,no-declared,10.82,11.66,national,area_bcn/corto/medio/largo,10.82,0.0,OK,,2026-04-06..2026-04-12,0.84,0.84,OK,0.0,0.0
Z97X-2604-172418,4254040,,5.04,3.17,72531,*B2C,VAL,5.4,no-declared,4.68,5.04,national,area_bcn/corto/medio/largo,4.68,0.0,OK,,2026-04-06..2026-04-12,0.36,0.36,OK,0.0,0.0
Z97X-2604-172424,4255905,,5.04,3.17,72531,*B2C,VAL,5.4,no-declared,4.68,5.04,national,area_bcn/corto/medio/largo,4.68,0.0,OK,,2026-04-06..2026-04-12,0.36,0.36,OK,0.0,0.0
ES26018797,4398775,1.12,11.76,9.47,72531,CLS,IT,1.909,STRAY-HIGH,9.47,11.76,international,ITALIA,9.47,0.0,OK,,2026-04-13..2026-04-19,1.89,1.89,OK,0.0,0.0
ES26019132,4419174,1.03,11.76,9.47,72531,CLS,IT,1.25,ok,9.47,11.76,international,ITALIA,9.47,0.0,OK,,2026-04-13..2026-04-19,1.89,1.89,OK,0.0,0.0
ES26019136,4424704,1.27,11.76,9.47,72531,CLS,IT,1.909,STRAY-HIGH,9.47,11.76,international,ITALIA,9.47,0.0,OK,,2026-04-13..2026-04-19,1.89,1.89,OK,0.0,0.0
ES26019187,4428256,6.99,11.76,12.93,72531,CLS,IT,2.0,stray-low,9.47,11.76,international,ITALIA,9.47,0.0,OK,,2026-04-13..2026-04-19,1.89,1.89,OK,0.0,0.0
ES26019191,4428327,1.01,11.76,9.47,72531,CLS,IT,1.2,ok,9.47,11.76,international,ITALIA,9.47,0.0,OK,,2026-04-13..2026-04-19,1.89,1.89,OK,0.0,0.0
FR26019197,4429050,13.33,11.76,13.13,72531,CLS,FR,3.917,stray-low,9.47,11.76,international,FRANCIA,9.47,0.0,OK,,2026-04-13..2026-04-19,1.89,1.89,OK,0.0,0.0
ES26019719,4460535,1.24,11.76,9.47,72531,CLS,IT,1.6,ok,9.47,11.76,international,ITALIA,9.47,0.0,OK,,2026-04-13..2026-04-19,1.89,1.89,OK,0.0,0.0
ES26019720,4460573,1.22,11.76,9.47,72531,CLS,IT,1.2,ok,9.47,11.76,international,ITALIA,9.47,0.0,OK,,2026-04-13..2026-04-19,1.89,1.89,OK,0.0,0.0
ES26019721,4460589,1.05,11.76,9.47,72531,CLS,IT,1.4,ok,9.47,11.76,international,ITALIA,9.47,0.0,OK,,2026-04-13..2026-04-19,1.89,1.89,OK,0.0,0.0
ES26018647,4372563,0.44,10.55,8.25,72531,CLS,DE,0.992,STRAY-HIGH,8.25,10.55,international,ALEMANIA,8.25,0.0,OK,,2026-04-13..2026-04-19,1.65,1.65,OK,0.0,0.0
ES26018660,4372829,,10.55,8.25,72531,CLS,DE,0.574,no-declared,8.25,10.55,international,ALEMANIA,8.25,0.0,OK,,2026-04-13..2026-04-19,1.65,1.65,OK,0.0,0.0
ES26018661,4372837,,10.55,8.25,72531,CLS,DE,0.359,no-declared,8.25,10.55,international,ALEMANIA,8.25,0.0,OK,,2026-04-13..2026-04-19,1.65,1.65,OK,0.0,0.0
ES26018675,4373471,,10.55,8.25,72531,CLS,DE,0.549,no-declared,8.25,10.55,international,ALEMANIA,8.25,0.0,OK,,2026-04-13..2026-04-19,1.65,1.65,OK,0.0,0.0
ES26018863,4400578,3.75,7.92,3.02,72531,*B2C,CUE,4.92,ok,4.36,7.92,national,area_bcn/corto/medio/largo,4.36,0.0,OK,,2026-04-13..2026-04-19,0.56,0.56,OK,0.0,0.0
ES26018886,4401995,,10.55,8.25,72531,CLS,DE,0.502,no-declared,8.25,10.55,international,ALEMANIA,8.25,0.0,OK,,2026-04-13..2026-04-19,1.65,1.65,OK,0.0,0.0
ES26018887,4402018,,10.55,8.25,72531,CLS,DE,0.428,no-declared,8.25,10.55,international,ALEMANIA,8.25,0.0,OK,,2026-04-13..2026-04-19,1.65,1.65,OK,0.0,0.0
ES26019256,4431616,,10.55,8.25,72531,CLS,DE,0.502,no-declared,8.25,10.55,international,ALEMANIA,8.25,0.0,OK,,2026-04-13..2026-04-19,1.65,1.65,OK,0.0,0.0
ES26019263,4431999,,10.55,8.25,72531,CLS,DE,0.363,no-declared,8.25,10.55,international,ALEMANIA,8.25,0.0,OK,,2026-04-13..2026-04-19,1.65,1.65,OK,0.0,0.0
