ID del pedido,Seguimiento courier,Fecha de envío,Tarifa base,Peso facturable,Peso original,Contra reembolso (COD),Dimensión,Combustible,Paquetes,Seguro,Zona remota,Corrección de dirección,Derechos de exportación,Otros,Total mensajería,Total original,Fecha de recogida,Fecha de entrega,Días en tránsito,Días en tránsito (SLA),Razón,Sobrecargo total,Total esperado (checker),Sobrecargo (checker),Veredicto (checker),Razón (checker)
ES26017604,4287739,04.08.2026,5.81,1.79,0.17,0,0,2.03,0.0,0,0,0,0,0.0,7.92,7.84,09.04.2026,10.04.2026,1,2,Rate; Dimensions; Parcels; Other; ShipmentWeight,0.6,7.92,0.0,OK,Peso
ES26022014,4673584,21.05.2026,5.81,1.71,0.22,0,0,1.51,0.0,0,0,0,0,0.0,7.96,7.32,27.04.2026,28.04.2026,1,2,Rate; Dimensions; Parcels; Other; ShipmentWeight,0.6,7.96,0.0,OK,Peso
ES26022048,4675364,21.05.2026,5.81,1.88,0.15,0,0,1.51,0.0,0,0,0,0,0.0,7.96,7.32,27.04.2026,28.04.2026,1,2,Rate; Dimensions; Parcels; Other; ShipmentWeight,0.6,7.96,0.0,OK,Peso
ES26022051,4675401,21.05.2026,5.81,1.6,0.24,0,0,1.51,0.0,0,0,0,0,0.0,7.96,7.32,27.04.2026,28.04.2026,1,2,Rate; Dimensions; Parcels; Other; ShipmentWeight,0.6,7.96,0.0,OK,Peso
ES26017813,4312413,04.09.2026,8.25,0.86,0.56,0,0,0.0,0.0,0,0,0,0,0.0,10.26,8.25,09.04.2026,13.04.2026,4,4,Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.61,10.26,0.0,OK,
ES26017830,4315010,04.09.2026,8.25,0.48,0.11,0,0,0.0,0.0,0,0,0,0,0.0,10.26,8.25,09.04.2026,14.04.2026,5,4,Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.61,10.26,0.0,OK,
Z97X-2604-172344,4228486,04.07.2026,2.96,5.4,-,0,0,0.21,0.0,0,0,0,0,0.0,4.8,3.17,08.04.2026,10.04.2026,2,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.63,4.8,0.0,OK,
Z97X-2604-172420,4254562,04.07.2026,2.96,5.4,-,0,0,0.21,0.0,0,0,0,0,0.0,4.8,3.17,08.04.2026,09.04.2026,2,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.63,4.8,0.0,OK,
ES26019842,4468683,21.05.2026,3.47,4.92,2,0,0,0.66,0.0,0,0,0,0,0.0,5.43,4.13,17.04.2026,21.05.2026,0,1,Rate; Dimensions; Parcels; Other; ShipmentWeight,0.63,5.44,-0.01,OK,Peso
ES26016981,4172621,04.01.2026,3.18,5.2,5.2,0,0,0.22,0.0,0,0,0,0,0.0,5.04,3.4,01.04.2026,02.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other,0.64,5.04,0.0,OK,
ES26022758,4768492,21.05.2026,8.25,2.46,0.58,0,0,1.57,0.0,0,0,0,0,0.0,11.86,9.82,30.04.2026,06.05.2026,6,4,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.64,11.86,0.0,OK,Peso
ES26018313,4346266,04.11.2026,8.25,0.96,0.47,0,0,0.0,0.0,0,0,0,0,0.0,10.3,8.25,13.04.2026,15.04.2026,2,4,Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.65,10.26,0.04,OK,Combustible
ES26018847,4400322,21.05.2026,8.25,0.46,0.2,0,0,0.0,0.0,0,0,0,0,0.0,10.3,8.25,14.04.2026,16.04.2026,2,4,Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.65,10.3,0.0,OK,
ES26018850,4400357,21.05.2026,8.25,0.4,0.24,0,0,0.0,0.0,0,0,0,0,0.0,10.3,8.25,14.04.2026,16.04.2026,2,4,Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.65,10.3,0.0,OK,
ES26019185,4428215,21.05.2026,8.25,0.96,0.19,0,0,0.0,0.0,0,0,0,0,0.0,10.3,8.25,15.04.2026,18.04.2026,3,4,Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.65,10.3,0.0,OK,Peso
Z97X-2604-172705,4281604,04.08.2026,3.02,5.4,3.24,0,0,1.06,0.0,0,0,0,0,0.0,5.04,4.08,08.04.2026,09.04.2026,1,1,Rate; Dimensions; Parcels; Other; ShipmentWeight,0.66,5.04,0.0,OK,Peso
ES26018779,4397668,21.05.2026,3.02,3.6,3.1,0,0,0.0,0.0,0,0,0,0,0.0,4.68,3.02,14.04.2026,15.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.66,4.68,0.0,OK,
ES26018459,4362461,21.05.2026,3.02,4.96,3.91,0,0,0.0,0.0,0,0,0,0,0.0,4.69,3.02,13.04.2026,14.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.67,4.69,0.0,OK,
ES26018689,4374946,21.05.2026,3.02,4.8,3.8,0,0,0.0,0.0,0,0,0,0,0.0,4.69,3.02,13.04.2026,14.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.67,4.69,0.0,OK,
ES26018913,4402423,21.05.2026,3.02,4.98,3.43,0,0,0.0,0.0,0,0,0,0,0.0,4.69,3.02,14.04.2026,15.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.67,4.69,0.0,OK,
ES26019058,4412444,21.05.2026,3.02,4.8,3.47,0,0,0.0,0.0,0,0,0,0,0.0,4.69,3.02,14.04.2026,15.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.67,4.69,0.0,OK,
ES26019337,4435214,21.05.2026,3.18,6.08,6.08,0,0,0.0,0.0,0,0,0,0,0.0,4.85,3.18,15.04.2026,16.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other,0.67,4.85,0.0,OK,
ES26019609,4455331,21.05.2026,3.18,6.53,6,0,0,0.0,0.0,0,0,0,0,0.0,4.85,3.18,16.04.2026,17.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.67,4.85,0.0,OK,
ES26019683,4459181,21.05.2026,3.02,4.96,3.1,0,0,0.0,0.0,0,0,0,0,0.0,4.69,3.02,16.04.2026,17.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.67,4.69,0.0,OK,Peso
ES26018263,4346147,04.11.2026,3.02,4.96,3.82,0,0,0.0,0.0,0,0,0,0,0.0,4.7,3.02,13.04.2026,14.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.68,4.7,0.0,OK,
ES26019043,4411547,21.05.2026,2.96,1.79,0.1,0,0,0.0,0.0,0,3,0,0,0.0,7.64,2.96,14.04.2026,21.05.2026,0,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.68,7.64,0.0,OK,
ES26017800,4310549,04.09.2026,8.66,0.86,0.24,0,0,0.0,0.0,0,0,0,0,0.0,10.75,8.66,09.04.2026,14.04.2026,5,4,Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.69,10.75,0.0,OK,Peso
ES26017815,4313302,04.09.2026,8.66,0.5,1,0,0,0.0,0.0,0,0,0,0,0.0,10.75,8.66,09.04.2026,15.04.2026,6,4,Fuel; Dimensions; Parcels; Other,0.69,10.75,0.0,OK,
ES26017821,4313828,04.09.2026,8.66,0.5,0.28,0,0,0.0,0.0,0,0,0,0,0.0,10.75,8.66,10.04.2026,15.04.2026,5,4,Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.69,10.75,0.0,OK,
ES26017865,4317061,04.09.2026,8.66,0.99,0.44,0,0,0.0,0.0,0,0,0,0,0.0,10.75,8.66,09.04.2026,15.04.2026,6,4,Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.69,10.75,0.0,OK,Peso
ES26017867,4317116,04.09.2026,8.66,0.96,0.51,0,0,0.0,0.0,0,0,0,0,0.0,10.75,8.66,09.04.2026,15.04.2026,6,4,Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.69,10.75,0.0,OK,
ES26017871,4317348,04.09.2026,8.66,0.99,0.36,0,0,0.0,0.0,0,0,0,0,0.0,10.75,8.66,09.04.2026,14.04.2026,5,4,Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.69,10.75,0.0,OK,Peso
ES26017873,4317392,04.09.2026,8.66,0.86,0.34,0,0,0.0,0.0,0,0,0,0,0.0,10.75,8.66,09.04.2026,14.04.2026,5,4,Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.69,10.75,0.0,OK,Peso
ES26017874,4317406,04.09.2026,8.66,0.99,0.35,0,0,0.0,0.0,0,0,0,0,0.0,10.75,8.66,09.04.2026,15.04.2026,6,4,Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.69,10.75,0.0,OK,Peso
ES26017878,4317465,04.09.2026,8.66,0.99,0.42,0,0,0.0,0.0,0,0,0,0,0.0,10.75,8.66,09.04.2026,14.04.2026,5,4,Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.69,10.75,0.0,OK,Peso
ES26017880,4317476,04.09.2026,8.66,0.57,0.04,0,0,0.0,0.0,0,0,0,0,0.0,10.75,8.66,09.04.2026,14.04.2026,5,4,Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.69,10.75,0.0,OK,
ES26017881,4317524,04.09.2026,8.66,0.29,0.04,0,0,0.0,0.0,0,0,0,0,0.0,10.75,8.66,09.04.2026,15.04.2026,6,4,Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.69,10.75,0.0,OK,
ES26017882,4317536,04.09.2026,8.66,0.86,0.14,0,0,0.0,0.0,0,0,0,0,0.0,10.75,8.66,10.04.2026,15.04.2026,5,4,Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.69,10.75,0.0,OK,Peso
ES26017886,4317611,04.09.2026,8.66,0.99,0.4,0,0,0.0,0.0,0,0,0,0,0.0,10.75,8.66,10.04.2026,15.04.2026,5,4,Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.69,10.75,0.0,OK,Peso
ES26017901,4319408,04.09.2026,8.66,0.85,0.24,0,0,0.0,0.0,0,0,0,0,0.0,10.75,8.66,10.04.2026,15.04.2026,5,4,Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.69,10.75,0.0,OK,Peso
ES26017902,4319462,04.09.2026,8.66,0.77,0.12,0,0,0.0,0.0,0,0,0,0,0.0,10.75,8.66,11.04.2026,15.04.2026,5,4,Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.69,10.75,0.0,OK,Peso
ES26017903,4319534,04.09.2026,8.66,0.9,0.12,0,0,0.0,0.0,0,0,0,0,0.0,10.75,8.66,10.04.2026,16.04.2026,6,4,Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.69,10.75,0.0,OK,Peso
ES26017912,4319695,04.09.2026,8.66,0.9,0.22,0,0,0.0,0.0,0,0,0,0,0.0,10.75,8.66,10.04.2026,14.04.2026,4,4,Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.69,10.75,0.0,OK,Peso
ES26017922,4324562,04.10.2026,8.66,0.86,0.22,0,0,0.0,0.0,0,0,0,0,0.0,10.75,8.66,10.04.2026,15.04.2026,5,4,Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.69,10.75,0.0,OK,Peso
ES26017995,4327033,04.10.2026,8.66,0.86,0.18,0,0,0.0,0.0,0,0,0,0,0.0,10.75,8.66,10.04.2026,16.04.2026,6,4,Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.69,10.75,0.0,OK,Peso
ES26018007,4327463,04.10.2026,8.66,0.99,0.61,0,0,0.0,0.0,0,0,0,0,0.0,10.75,8.66,10.04.2026,15.04.2026,5,4,Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.69,10.75,0.0,OK,
ES26018026,4328103,04.10.2026,8.66,0.96,0.44,0,0,0.0,0.0,0,0,0,0,0.0,10.75,8.66,10.04.2026,16.04.2026,6,4,Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.69,10.75,0.0,OK,Peso
ES26017434,4272407,04.08.2026,5.81,1.71,1.02,0,0,0.41,0.0,0,0,0,0,0.0,7.92,6.22,08.04.2026,14.04.2026,6,2,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.7,7.92,0.0,OK,Peso
ES26019391,4440619,21.05.2026,2.96,1.9,1,0,0,0.0,0.0,0,0,0,0,0.0,4.66,2.96,15.04.2026,16.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.7,4.67,-0.01,OK,Peso
ES26013903,7990370,21.05.2026,5.58,23.6,22.41,0,0,0.39,0.0,0,0,0,0,0.0,8.68,5.97,19.03.2026,21.05.2026,0,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.71,8.68,0.0,OK,
ES26019324,936464,21.05.2026,3.02,4.8,3.48,0,0,0.0,0.0,0,0,0,0,0.0,4.73,3.02,15.04.2026,21.05.2026,0,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.71,4.73,0.0,OK,Peso
ES26018694,4375865,21.05.2026,2.96,3.18,0.1,0,0,0.0,0.0,0,0,0,0,0.0,4.68,2.96,13.04.2026,14.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.72,4.68,0.0,OK,
ES26018302,4346224,04.11.2026,8.66,0.48,0.12,0,0,0.0,0.0,0,0,0,0,0.0,10.79,8.66,13.04.2026,15.04.2026,2,4,Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.73,10.75,0.04,OK,Combustible
ES26018307,4346252,04.11.2026,8.66,0.44,0.12,0,0,0.0,0.0,0,0,0,0,0.0,10.79,8.66,13.04.2026,17.04.2026,4,4,Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.73,10.75,0.04,OK,Combustible
ES26018308,4346253,04.11.2026,8.66,0.86,0.36,0,0,0.0,0.0,0,0,0,0,0.0,10.79,8.66,13.04.2026,15.04.2026,2,4,Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.73,10.75,0.04,OK,Combustible
ES26018316,4346276,04.11.2026,8.66,0.2,0.2,0,0,0.0,0.0,0,0,0,0,0.0,10.79,8.66,13.04.2026,15.04.2026,2,4,Fuel; Parcels; Other,0.73,10.75,0.04,OK,Combustible
ES26018642,4372425,21.05.2026,8.66,0.5,0.39,0,0,0.0,0.0,0,0,0,0,0.0,10.79,8.66,13.04.2026,17.04.2026,4,4,Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.73,10.79,0.0,OK,
ES26018645,4372483,21.05.2026,8.66,0.96,0.26,0,0,0.0,0.0,0,0,0,0,0.0,10.79,8.66,13.04.2026,15.04.2026,2,4,Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.73,10.79,0.0,OK,Peso
ES26018791,4398358,21.05.2026,8.66,0.48,0.11,0,0,0.0,0.0,0,0,0,0,0.0,10.79,8.66,14.04.2026,17.04.2026,3,4,Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.73,10.79,0.0,OK,
ES26018792,4398638,21.05.2026,8.66,0.86,0.68,0,0,0.0,0.0,0,0,0,0,0.0,10.79,8.66,14.04.2026,16.04.2026,2,4,Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.73,10.79,0.0,OK,
Z97X-2604-174192,4400271,21.05.2026,11.12,0.5,3.24,0,0,0.0,0.0,0,0,0,0,0.0,10.79,11.12,14.04.2026,16.04.2026,2,4,Fuel; Dimensions; Parcels; Other,0.73,10.79,0.0,OK,
ES26018881,4401691,21.05.2026,13.92,0.96,9.87,0,0,0.0,0.0,0,0,0,0,0.0,10.79,13.92,14.04.2026,16.04.2026,2,4,Fuel; Dimensions; Parcels; Other,0.73,10.79,0.0,OK,
ES26019063,4413287,21.05.2026,2.96,4.09,1,0,0,0.0,0.0,0,0,0,0,0.0,4.69,2.96,14.04.2026,15.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.73,4.69,0.0,OK,Peso
ES26019135,4424681,21.05.2026,8.66,0.46,0.14,0,0,0.0,0.0,0,0,0,0,0.0,10.79,8.66,15.04.2026,17.04.2026,2,4,Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.73,10.79,0.0,OK,
ES26019183,4428183,21.05.2026,8.66,0.48,0.03,0,0,0.0,0.0,0,0,0,0,0.0,10.79,8.66,15.04.2026,17.04.2026,2,4,Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.73,10.79,0.0,OK,
ES26019184,4428204,21.05.2026,8.66,0.9,0.72,0,0,0.0,0.0,0,0,0,0,0.0,10.79,8.66,15.04.2026,20.04.2026,5,4,Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.73,10.79,0.0,OK,
ES26019189,4428288,21.05.2026,8.66,0.9,0.32,0,0,0.0,0.0,0,0,0,0,0.0,10.79,8.66,15.04.2026,20.04.2026,5,4,Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.73,10.79,0.0,OK,Peso
ES26019221,4429287,21.05.2026,8.66,1.0,0.1,0,0,0.0,0.0,0,0,0,0,0.0,10.79,8.66,15.04.2026,20.04.2026,5,4,Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.73,10.79,0.0,OK,
ES26019239,4430969,21.05.2026,8.66,0.81,0.1,0,0,0.0,0.0,0,0,0,0,0.0,10.79,8.66,15.04.2026,17.04.2026,2,4,Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.73,10.79,0.0,OK,
ES26019507,4452140,21.05.2026,8.66,0.36,0.14,0,0,0.0,0.0,0,0,0,0,0.0,10.79,8.66,16.04.2026,20.04.2026,4,4,Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.73,10.79,0.0,OK,
Z97X-2604-174943,4452538,21.05.2026,11.12,0.35,3.24,0,0,0.0,0.0,0,0,0,0,0.0,10.79,11.12,16.04.2026,20.04.2026,4,4,Fuel; Dimensions; Parcels; Other,0.73,10.79,0.0,OK,
ES26019575,4453708,21.05.2026,2.96,4.16,0.1,0,0,0.0,0.0,0,0,0,0,0.0,4.69,2.96,16.04.2026,17.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.73,4.69,0.0,OK,
ES26019725,4461171,21.05.2026,8.66,0.86,0.55,0,0,0.0,0.0,0,0,0,0,0.0,10.79,8.66,16.04.2026,23.04.2026,7,4,Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.73,10.79,0.0,OK,
ES26019758,4463681,21.05.2026,8.66,0.37,0.24,0,0,0.0,0.0,0,0,0,0,0.0,10.79,8.66,16.04.2026,20.04.2026,4,4,Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.73,10.79,0.0,OK,
ES26018648,357276,21.05.2026,8.66,0.96,0.07,0,0,0.0,0.0,0,0,0,0,0.0,10.39,8.66,13.04.2026,21.05.2026,0,4,Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.73,10.39,0.0,OK,
ES26017539,4276385,04.08.2026,3.18,5.98,5.98,0,0,0.22,0.0,0,0,0,0,0.0,5.14,3.4,08.04.2026,09.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other,0.74,5.14,0.0,OK,
ES26017795,4310362,04.09.2026,8.9,1.4,1.3,0,0,0.0,0.0,0,0,0,0,0.0,11.04,8.9,09.04.2026,14.04.2026,5,4,Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.74,11.04,0.0,OK,
ES26018079,4330017,04.10.2026,2.96,4.96,0.1,0,0,0.0,0.0,0,0,0,0,0.0,4.7,2.96,10.04.2026,13.04.2026,3,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.74,4.7,0.0,OK,
ES26018086,4330183,04.10.2026,2.96,4.96,0.1,0,0,0.0,0.0,0,0,0,0,0.0,4.7,2.96,10.04.2026,14.04.2026,4,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.74,4.7,0.0,OK,
ES26019072,4413746,21.05.2026,3.18,7.7,6.32,0,0,0.0,0.2,0,0,0,0,0.0,5.92,3.38,14.04.2026,21.05.2026,0,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.74,5.92,0.0,OK,
ES26017569,4283284,04.08.2026,3.02,5.04,3.32,0,0,1.06,0.0,0,0,0,0,0.0,5.14,4.08,08.04.2026,09.04.2026,1,1,Rate; Dimensions; Parcels; Other; ShipmentWeight,0.75,5.14,0.0,OK,Peso
ES26022757,4768447,21.05.2026,25.51,12.04,21.85,0,0,6.64,0.2,0,0,0,0,0.0,22.6,32.35,30.04.2026,04.05.2026,4,2,Dimensions; Parcels; Other,0.75,22.59,0.01,OK,
ES26018964,4404842,21.05.2026,3.18,4.18,4.18,0,0,0.0,0.0,0,0,0,0,0.0,4.94,3.18,14.04.2026,15.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other,0.76,4.94,0.0,OK,
ES26015828,9345067,04.07.2026,8.25,1.08,0.69,0,0,0.58,0.0,0,0,0,0,0.0,10.6,8.83,26.03.2026,21.05.2026,0,4,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.77,10.6,0.0,OK,
ES26018217,4346071,04.11.2026,3.18,4.96,4.32,0,0,0.0,0.0,0,0,0,0,0.0,4.95,3.18,13.04.2026,14.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.77,4.95,0.0,OK,
ES26018735,4381482,21.05.2026,4.33,12.4,9.87,0,0,0.0,0.3,0,0,0,0,0.0,8.11,4.63,13.04.2026,14.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.78,8.11,0.0,OK,
ES26018892,4402122,21.05.2026,8.9,1.25,1.34,0,0,0.0,0.0,0,0,0,0,0.0,11.08,8.9,14.04.2026,16.04.2026,2,4,Fuel; Dimensions; Parcels; Other,0.78,11.08,0.0,OK,
ES26019165,4427416,21.05.2026,4.33,14.25,12.92,0,0,0.0,0.3,0,0,0,0,0.0,8.11,4.63,15.04.2026,16.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.78,8.11,0.0,OK,
Z97X-2604-174989,4453387,21.05.2026,9.97,1.08,3.24,0,0,0.0,0.0,0,0,0,0,0.0,11.08,9.97,16.04.2026,20.04.2026,4,4,Fuel; Dimensions; Parcels; Other,0.78,11.08,0.0,OK,
ES26016874,4166454,04.01.2026,8.25,1.1,0.47,0,0,0.58,0.0,0,0,0,0,0.0,11.04,8.83,01.04.2026,07.04.2026,6,4,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.81,11.04,0.0,OK,Peso
ES26018471,4363123,21.05.2026,4.33,10.82,10.82,0,0,0.0,0.2,0,0,0,0,0.0,7.14,4.53,13.04.2026,14.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other,0.81,7.14,0.0,OK,
ES26019051,4411836,21.05.2026,4.33,13.06,10.38,0,0,0.0,0.2,0,0,0,0,0.0,7.14,4.53,14.04.2026,15.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.81,7.14,0.0,OK,
ES26019651,4456955,21.05.2026,4.33,12.2,12.2,0,0,0.0,0.2,0,0,0,0,0.0,7.14,4.53,16.04.2026,17.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other,0.81,7.14,0.0,OK,
ES26018759,4397075,21.05.2026,3.18,9.88,9,0,0,0.0,0.2,0,0,0,0,0.0,6.0,3.38,14.04.2026,15.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.82,6.0,0.0,OK,
Z97X-2604-172999,4307334,04.09.2026,11.12,5.85,3.24,0,0,2.17,0.0,0,0,0,0,0.0,15.52,13.29,09.04.2026,13.04.2026,4,4,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.83,15.52,0.0,OK,Peso
ES26019252,4431289,21.05.2026,3.02,6.4,2.15,0,0,0.0,0.0,0,0,0,0,0.0,4.85,3.02,15.04.2026,16.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.83,4.85,0.0,OK,Peso
ES26018408,4347896,04.11.2026,3.02,6.53,3.6,0,0,0.0,0.0,0,0,0,0,0.0,4.86,3.02,13.04.2026,14.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.84,4.86,0.0,OK,Peso
ES26017888,4317705,04.09.2026,9.47,1.4,1.04,0,0,0.0,0.0,0,0,0,0,0.0,11.72,9.47,10.04.2026,17.04.2026,7,4,Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.85,11.72,0.0,OK,
ES26017924,4324663,04.10.2026,9.47,1.6,1.39,0,0,0.0,0.0,0,0,0,0,0.0,11.72,9.47,10.04.2026,15.04.2026,5,4,Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.85,11.72,0.0,OK,
ES26018008,4327502,04.10.2026,9.47,1.25,1.01,0,0,0.0,0.0,0,0,0,0,0.0,11.72,9.47,10.04.2026,16.04.2026,6,4,Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.85,11.72,0.0,OK,
ES26018460,4362673,21.05.2026,3.18,5.67,5.67,0,0,0.0,0.0,0,0,0,0,0.0,5.03,3.18,13.04.2026,14.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other,0.85,5.03,0.0,OK,
ES26018722,4380066,21.05.2026,3.18,6.0,5.3,0,0,0.0,0.0,0,0,0,0,0.0,5.03,3.18,14.04.2026,14.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.85,5.03,0.0,OK,
ES26018722,4393736,21.05.2026,3.18,5.4,5.3,0,0,0.0,0.0,0,0,0,0,0.0,5.03,3.18,14.04.2026,14.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.85,5.03,0.0,OK,
ES26018826,4399837,21.05.2026,5.81,1.6,0.1,0,0,0.0,0.0,0,0,0,0,0.0,7.66,5.81,14.04.2026,15.04.2026,1,2,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.85,7.66,0.0,OK,
ES26019281,4432618,21.05.2026,3.18,5.36,5.36,0,0,0.0,0.0,0,0,0,0,0.0,5.03,3.18,15.04.2026,16.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other,0.85,5.03,0.0,OK,
ES26019292,4432804,21.05.2026,3.18,5.3,5.3,0,0,0.0,0.0,0,0,0,0,0.0,5.03,3.18,15.04.2026,17.04.2026,2,1,Rate; Fuel; Dimensions; Parcels; Other,0.85,5.03,0.0,OK,
ES26019455,4444168,21.05.2026,3.18,5.23,5.23,0,0,0.0,0.0,0,0,0,0,0.0,5.03,3.18,15.04.2026,16.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other,0.85,5.03,0.0,OK,
ES26019678,4459094,21.05.2026,5.81,1.08,1.08,0,0,0.0,0.0,0,0,0,0,0.0,7.66,5.81,16.04.2026,17.04.2026,1,2,Rate; Fuel; Dimensions; Parcels; Other,0.85,7.66,0.0,OK,
ES26017818,4313395,04.09.2026,5.81,1.79,0.86,0,0,0.0,0.0,0,0,0,0,0.0,7.67,5.81,09.04.2026,10.04.2026,1,2,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,0.86,7.67,0.0,OK,Peso
ES26017828,4314726,04.09.2026,3.18,5.2,5.2,0,0,0.0,0.0,0,0,0,0,0.0,5.04,3.18,09.04.2026,10.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other,0.86,5.04,0.0,OK,
ES26017852,4316102,04.09.2026,3.18,5.2,5.2,0,0,0.0,0.0,0,0,0,0,0.0,5.04,3.18,09.04.2026,10.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other,0.86,5.04,0.0,OK,
